id,key,value,type 
7432019194,barrier,gate,regular
7432019195,barrier,gate,regular
7436669258,barrier,yes,regular
7438381658,barrier,gate,regular
7438381669,barrier,gate,regular
7455933485,barrier,gate,regular
7456018964,barrier,gate,regular
7456018965,barrier,gate,regular
7456023246,barrier,gate,regular
7456179073,highway,turning_loop,regular
7457153454,barrier,gate,regular
7461474152,highway,turning_circle,regular
7464589562,highway,give_way,regular
7464589563,highway,stop,regular
7464589564,highway,stop,regular
7466296841,barrier,gate,regular
7466296845,barrier,gate,regular
7474440772,emergency,fire_hydrant,regular
7474440772,type,pillar,fire_hydrant
7474440773,emergency,fire_hydrant,regular
7474440773,type,pillar,fire_hydrant
7474440774,emergency,fire_hydrant,regular
7474440774,type,pillar,fire_hydrant
7477867990,barrier,gate,regular
7477867997,barrier,gate,regular
7484062337,barrier,gate,regular
7485781505,barrier,gate,regular
7485781506,barrier,gate,regular
7487963247,barrier,gate,regular
7487963261,barrier,gate,regular
7487963263,barrier,gate,regular
7490063166,barrier,gate,regular
7490063172,highway,turning_loop,regular
7491357564,barrier,gate,regular
7500096019,barrier,gate,regular
7500096020,barrier,gate,regular
7500096021,barrier,gate,regular
7513248898,highway,turning_circle,regular
7527738261,barrier,gate,regular
7532426700,barrier,gate,regular
7538068572,noexit,yes,regular
7539857788,ford,yes,regular
7539857797,ford,yes,regular
7539857798,ford,yes,regular
7539857799,ford,yes,regular
7539857800,ford,yes,regular
7539857801,ford,yes,regular
7539857802,ford,yes,regular
7539902273,barrier,gate,regular
7539902274,barrier,gate,regular
7540715925,barrier,gate,regular
7540715938,barrier,gate,regular
7543461715,highway,turning_loop,regular
7552359415,direction,forward,regular
7552359415,highway,stop,regular
7555979889,barrier,gate,regular
7556246332,barrier,gate,regular
7556246334,barrier,gate,regular
7557961248,barrier,gate,regular
7558077703,highway,turning_loop,regular
7559704067,barrier,gate,regular
7559799229,barrier,gate,regular
7561330837,barrier,gate,regular
7561330843,barrier,gate,regular
7561420799,barrier,gate,regular
7564408712,crossing,unmarked,regular
7564408712,highway,crossing,regular
7564408713,crossing,unmarked,regular
7564408713,highway,crossing,regular
7564408719,crossing,marked,regular
7564408719,highway,crossing,regular
7564408758,crossing,unmarked,regular
7564408758,highway,crossing,regular
7564408767,crossing,unmarked,regular
7564408767,highway,crossing,regular
7564408771,barrier,gate,regular
7564408772,crossing,unmarked,regular
7564408772,highway,crossing,regular
7564408775,crossing,unmarked,regular
7564408775,highway,crossing,regular
7564408776,barrier,gate,regular
7564408778,barrier,gate,regular
7564408779,barrier,gate,regular
7564423187,crossing,unmarked,regular
7564423187,highway,crossing,regular
7564423188,crossing,unmarked,regular
7564423188,highway,crossing,regular
7564423236,crossing,unmarked,regular
7564423236,highway,crossing,regular
7568647268,barrier,gate,regular
7588107889,man_made,manhole,regular
7588107889,manhole,sewer,regular
7588107890,man_made,manhole,regular
7588107890,manhole,sewer,regular
7588107891,man_made,manhole,regular
7588107891,manhole,sewer,regular
7588107892,man_made,manhole,regular
7588107892,manhole,sewer,regular
7588107893,man_made,manhole,regular
7588107893,manhole,sewer,regular
7588107894,man_made,manhole,regular
7588107894,manhole,sewer,regular
7588107895,man_made,manhole,regular
7588107895,manhole,sewer,regular
7588107896,man_made,manhole,regular
7588107896,manhole,sewer,regular
7588107897,man_made,manhole,regular
7588107897,manhole,sewer,regular
7588107902,man_made,manhole,regular
7588107902,manhole,sewer,regular
7588107903,man_made,manhole,regular
7588107903,manhole,sewer,regular
7588107904,highway,turning_circle,regular
7588107905,man_made,manhole,regular
7588107905,manhole,sewer,regular
7588107906,man_made,manhole,regular
7588107906,manhole,sewer,regular
7588107907,man_made,manhole,regular
7588107907,manhole,sewer,regular
7588107908,man_made,manhole,regular
7588107908,manhole,sewer,regular
7588107909,man_made,manhole,regular
7588107909,manhole,sewer,regular
7588107910,man_made,manhole,regular
7588107910,manhole,sewer,regular
7588107911,man_made,manhole,regular
7588107911,manhole,sewer,regular
7588107912,man_made,manhole,regular
7588107912,manhole,sewer,regular
7588107913,man_made,manhole,regular
7588107913,manhole,sewer,regular
7588107914,man_made,manhole,regular
7588107914,manhole,sewer,regular
7588107915,man_made,manhole,regular
7588107915,manhole,sewer,regular
7588107916,man_made,manhole,regular
7588107916,manhole,sewer,regular
7588107917,man_made,manhole,regular
7588107917,manhole,sewer,regular
7588107918,man_made,manhole,regular
7588107918,manhole,sewer,regular
7588107919,man_made,manhole,regular
7588107919,manhole,sewer,regular
7588107920,man_made,manhole,regular
7588107920,manhole,sewer,regular
7588107921,man_made,manhole,regular
7588107921,manhole,sewer,regular
7588107922,man_made,manhole,regular
7588107922,manhole,sewer,regular
7588107923,man_made,manhole,regular
7588107923,manhole,sewer,regular
7588107924,man_made,manhole,regular
7588107924,manhole,sewer,regular
7588107925,man_made,manhole,regular
7588107925,manhole,sewer,regular
7588107926,man_made,manhole,regular
7588107926,manhole,sewer,regular
7588107927,man_made,manhole,regular
7588107927,manhole,sewer,regular
7588107928,man_made,manhole,regular
7588107928,manhole,sewer,regular
7588107929,man_made,manhole,regular
7588107929,manhole,sewer,regular
7588107930,emergency,fire_hydrant,regular
7588107930,type,pillar,fire_hydrant
7588107931,emergency,fire_hydrant,regular
7588107931,type,pillar,fire_hydrant
7588107932,emergency,fire_hydrant,regular
7588107932,type,pillar,fire_hydrant
7588107933,emergency,fire_hydrant,regular
7588107933,type,pillar,fire_hydrant
7588108652,direction,backward,regular
7588108652,highway,stop,regular
7588108653,direction,forward,regular
7588108653,highway,stop,regular
7588108654,traffic_sign,stop,regular
7588108655,traffic_sign,stop,regular
7588108656,direction,forward,regular
7588108656,highway,stop,regular
7588108657,traffic_sign,stop,regular
7588108658,highway,stop,regular
7588108659,traffic_sign,stop,regular
7588108660,emergency,fire_hydrant,regular
7588108660,type,pillar,fire_hydrant
7588108661,emergency,fire_hydrant,regular
7588108661,type,pillar,fire_hydrant
7588108662,emergency,fire_hydrant,regular
7588108662,type,pillar,fire_hydrant
7588108663,highway,stop,regular
7588108664,emergency,fire_hydrant,regular
7588108664,type,pillar,fire_hydrant
7588108665,emergency,fire_hydrant,regular
7588108665,type,pillar,fire_hydrant
7588108666,emergency,fire_hydrant,regular
7588108666,type,pillar,fire_hydrant
7588108668,traffic_sign,stop,regular
7588108669,emergency,fire_hydrant,regular
7588108669,type,pillar,fire_hydrant
7588108670,emergency,fire_hydrant,regular
7588108670,type,pillar,fire_hydrant
7588108671,emergency,fire_hydrant,regular
7588108671,type,pillar,fire_hydrant
7588108694,covered,yes,regular
7588108694,leisure,picnic_table,regular
7588108695,covered,yes,regular
7588108695,leisure,picnic_table,regular
7588108696,barrier,gate,regular
7588108753,direction,backward,regular
7588108753,highway,stop,regular
7588108754,traffic_sign,stop,regular
7588108755,traffic_sign,stop,regular
7588108756,highway,stop,regular
7588108757,traffic_sign,stop,regular
7588108770,direction,forward,regular
7588108770,highway,stop,regular
7588108771,direction,forward,regular
7588108771,highway,stop,regular
7588108772,traffic_sign,stop,regular
7588108773,traffic_sign,stop,regular
7588108774,emergency,fire_hydrant,regular
7588108774,type,pillar,fire_hydrant
7588108778,traffic_calming,hump,regular
7588108782,traffic_calming,hump,regular
7588108784,traffic_calming,hump,regular
7588108785,traffic_calming,hump,regular
7588108786,traffic_calming,hump,regular
7588108793,traffic_calming,hump,regular
7588108794,traffic_calming,hump,regular
7588108795,traffic_calming,hump,regular
7588108803,traffic_calming,hump,regular
7588108804,direction,forward,regular
7588108804,highway,stop,regular
7588108871,traffic_calming,hump,regular
7588108872,traffic_calming,hump,regular
7588108885,man_made,street_cabinet,regular
7588108886,man_made,street_cabinet,regular
7588108891,highway,street_lamp,regular
7588108911,traffic_calming,hump,regular
7588108912,traffic_calming,hump,regular
7588108918,traffic_calming,hump,regular
7588108921,emergency,fire_hydrant,regular
7588108921,type,pillar,fire_hydrant
7588108922,traffic_calming,hump,regular
7588108939,covered,yes,regular
7588108939,leisure,picnic_table,regular
7588108940,amenity,bbq,regular
7588108941,amenity,waste_basket,regular
7588108942,traffic_sign,stop,regular
7588108943,traffic_sign,stop,regular
7588108944,man_made,manhole,regular
7588108944,manhole,sewer,regular
7588108966,direction,backward,regular
7588108966,highway,stop,regular
7588108968,direction,backward,regular
7588108968,highway,stop,regular
7592488484,parts,motorcycle,regular
7592488484,second_hand,yes,regular
7592488484,shop,motorcycle_repair,regular
7594198734,highway,turning_circle,regular
7607640021,barrier,gate,regular
7608535626,barrier,gate,regular
7614618260,barrier,gate,regular
7614618261,barrier,gate,regular
7619169232,barrier,gate,regular
7619169233,barrier,gate,regular
7627619042,highway,crossing,regular
7627619043,highway,crossing,regular
7627619046,barrier,gate,regular
7627796146,entrance,yes,regular
7627796150,type,national,flag
7627796150,wikidata,Q42537,flag
7627796150,man_made,flagpole,regular
7627796151,amenity,social_facility,regular
7627796151,name,East Mesa Food Bank,regular
7627796151,operator,East Mesa Baptist Church,regular
7627796151,social_facility,food_bank,regular
7627796151,website,http://eastmesafoodbank.com/,regular
7627871856,highway,turning_circle,regular
7671137618,barrier,gate,regular
7687509726,barrier,gate,regular
7736651727,barrier,gate,regular
7736651733,barrier,gate,regular
7736651737,barrier,gate,regular
7736651743,barrier,gate,regular
7745683901,city,Apache Junction,addr
7745683901,housenumber,155,addr
7745683901,postcode,85120,addr
7745683901,state,AZ,addr
7745683901,street,North Meridian Drive,addr
7745683901,unit,103,addr
7745683901,entrance,yes,regular
7745683902,city,Apache Junction,addr
7745683902,housenumber,155,addr
7745683902,postcode,85120,addr
7745683902,state,AZ,addr
7745683902,street,North Meridian Drive,addr
7745683902,unit,104,addr
7745683902,entrance,yes,regular
7745683902,facebook,https://www.facebook.com/AboveAllInsuranceApacheJunction/,regular
7745683902,name,Above All Insurance,regular
7745683902,office,insurance,regular
7745683903,city,Apache Junction,addr
7745683903,housenumber,155,addr
7745683903,postcode,85120,addr
7745683903,state,AZ,addr
7745683903,street,North Meridian Drive,addr
7745683903,unit,102,addr
7745683903,craft,roofer,regular
7745683903,entrance,yes,regular
7745683903,name,Efficient Roofing,regular
7745683903,opening_hours,Mo-Fr 08:00-15:00,regular
7745683903,phone,+1 480 671 5769,regular
7745683903,website,https://www.efficientroofingapachejunction.com/,regular
7745683904,entrance,exit,regular
7745683905,city,Apache Junction,addr
7745683905,housenumber,155,addr
7745683905,postcode,85120,addr
7745683905,state,AZ,addr
7745683905,street,North Meridian Drive,addr
7745683905,unit,101,addr
7745683905,description,Authorized Third Party MVD,regular
7745683905,entrance,yes,regular
7745683905,facebook,https://www.facebook.com/Mvs-Tags-and-Title-Llc-240157532680352/,regular
7745683905,name,MVS Tags and Title,regular
7745683905,office,yes,regular
7745683905,phone,+1 480 373 8247,regular
7745683905,website,http://www.mvstagsandtitle.com/,regular
7750185377,barrier,gate,regular
7750185378,barrier,gate,regular
7750185380,barrier,gate,regular
7764551135,barrier,gate,regular
7775050830,amenity,waste_disposal,regular
7775050831,amenity,waste_disposal,regular
7775050832,amenity,waste_disposal,regular
7775050833,amenity,waste_disposal,regular
7775050836,direction,backward,regular
7775050836,highway,stop,regular
7775050846,direction,forward,regular
7775050846,highway,stop,regular
7775050847,direction,forward,regular
7775050847,highway,stop,regular
7775050848,direction,forward,regular
7775050848,highway,stop,regular
7775050849,amenity,waste_disposal,regular
7775050850,amenity,waste_disposal,regular
7775050851,amenity,waste_disposal,regular
7775050852,amenity,waste_disposal,regular
7775050853,amenity,waste_disposal,regular
7775050854,amenity,waste_disposal,regular
7775050855,amenity,waste_disposal,regular
7775050856,amenity,waste_disposal,regular
7775050857,amenity,waste_disposal,regular
7775050858,amenity,waste_disposal,regular
7775050859,amenity,waste_disposal,regular
7775050860,amenity,waste_disposal,regular
7775050861,amenity,waste_disposal,regular
7775050862,amenity,waste_disposal,regular
7775050863,amenity,waste_disposal,regular
7775050870,amenity,waste_disposal,regular
7775050871,amenity,waste_disposal,regular
7775050877,amenity,waste_disposal,regular
7775050878,amenity,waste_disposal,regular
7775050879,amenity,waste_disposal,regular
7775051585,direction,forward,regular
7775051585,highway,stop,regular
7775051604,amenity,waste_disposal,regular
7775051605,amenity,waste_disposal,regular
7775051608,amenity,waste_disposal,regular
7775051609,amenity,waste_disposal,regular
7775051612,amenity,waste_disposal,regular
7775051613,amenity,waste_disposal,regular
7775051614,amenity,waste_disposal,regular
7775051615,amenity,waste_disposal,regular
7775051616,amenity,waste_disposal,regular
7775051617,amenity,waste_disposal,regular
7775051618,amenity,waste_disposal,regular
7775051619,amenity,waste_disposal,regular
7775051620,amenity,waste_disposal,regular
7775051622,name,Augusta Ranch,regular
7775051622,place,neighbourhood,regular
7776417131,amenity,waste_disposal,regular
7776417137,direction,backward,regular
7776417137,highway,stop,regular
7776417180,direction,backward,regular
7776417180,highway,stop,regular
7776434492,amenity,waste_disposal,regular
7776434493,amenity,waste_disposal,regular
7776434524,amenity,waste_disposal,regular
7776434525,amenity,waste_disposal,regular
7776434526,amenity,waste_disposal,regular
7776434527,amenity,waste_disposal,regular
7776434528,amenity,waste_disposal,regular
7776434529,amenity,waste_disposal,regular
7776434530,amenity,waste_disposal,regular
7776434531,amenity,waste_disposal,regular
7776434532,amenity,waste_disposal,regular
7776434533,amenity,waste_disposal,regular
7776434534,amenity,waste_disposal,regular
7776434535,amenity,waste_disposal,regular
7776434536,amenity,waste_disposal,regular
7776434537,amenity,waste_disposal,regular
7776434554,amenity,waste_disposal,regular
7776434555,amenity,waste_disposal,regular
7776434556,amenity,waste_disposal,regular
7776434557,amenity,waste_disposal,regular
7776434558,amenity,waste_disposal,regular
7776434559,amenity,waste_disposal,regular
7776434560,amenity,waste_disposal,regular
7776434561,amenity,waste_disposal,regular
7776434562,amenity,waste_disposal,regular
7776434569,amenity,waste_disposal,regular
7776434570,amenity,waste_disposal,regular
7776434573,amenity,waste_disposal,regular
7776434579,amenity,waste_disposal,regular
7776434598,amenity,waste_disposal,regular
7776434599,amenity,waste_disposal,regular
7776434600,amenity,waste_disposal,regular
7776434601,amenity,waste_disposal,regular
7776434602,amenity,waste_disposal,regular
7776434603,amenity,waste_disposal,regular
7776434604,amenity,waste_disposal,regular
7776434605,amenity,waste_disposal,regular
7776434606,amenity,waste_disposal,regular
7776574143,direction,forward,regular
7776574143,highway,stop,regular
7776574144,direction,backward,regular
7776574144,highway,stop,regular
7776574148,direction,backward,regular
7776574148,highway,stop,regular
7776574154,direction,forward,regular
7776574154,highway,stop,regular
7776574157,direction,forward,regular
7776574157,highway,stop,regular
7776574160,direction,backward,regular
7776574160,highway,stop,regular
7776574169,direction,backward,regular
7776574169,highway,stop,regular
7776574171,direction,backward,regular
7776574171,highway,stop,regular
7776574173,amenity,waste_disposal,regular
7776575504,amenity,waste_disposal,regular
7776575505,amenity,waste_disposal,regular
7776575510,amenity,waste_disposal,regular
7776575511,amenity,waste_disposal,regular
7776575512,amenity,waste_disposal,regular
7776575513,amenity,waste_disposal,regular
7776575514,amenity,waste_disposal,regular
7776575515,amenity,waste_disposal,regular
7776575516,amenity,waste_disposal,regular
7776575517,amenity,waste_disposal,regular
7776575519,amenity,waste_disposal,regular
7776575520,amenity,waste_disposal,regular
7776575521,amenity,waste_disposal,regular
7776575522,amenity,waste_disposal,regular
7776575525,amenity,waste_disposal,regular
7776575536,direction,forward,regular
7776575536,highway,stop,regular
7776575537,amenity,waste_disposal,regular
7776575538,amenity,waste_disposal,regular
7776684975,mobile_phone,yes,communication
7776684975,man_made,mast,regular
7776684975,type,communication,tower
7776684976,amenity,waste_disposal,regular
7776684977,amenity,waste_disposal,regular
7776684978,direction,forward,regular
7776684978,highway,stop,regular
7776684979,direction,forward,regular
7776684979,highway,stop,regular
7776684980,direction,forward,regular
7776684980,highway,stop,regular
7776714898,direction,forward,regular
7776714898,highway,stop,regular
7776714900,direction,backward,regular
7776714900,highway,stop,regular
7776714911,direction,forward,regular
7776714911,highway,stop,regular
7776714912,direction,backward,regular
7776714912,highway,stop,regular
7776714923,amenity,waste_disposal,regular
7776714924,amenity,waste_disposal,regular
7776714927,direction,backward,regular
7776714927,highway,stop,regular
7776714928,direction,backward,regular
7776714928,highway,stop,regular
7776714929,direction,backward,regular
7776714929,highway,stop,regular
7776714930,direction,forward,regular
7776714930,highway,stop,regular
7776714933,direction,backward,regular
7776714933,highway,stop,regular
7776782712,amenity,waste_disposal,regular
7776782713,amenity,waste_disposal,regular
7776782714,amenity,waste_disposal,regular
7776782719,traffic_sign,yes,regular
7776782719,direction,forward,traffic_sign
7776782729,traffic_sign,yes,regular
7776782729,direction,forward,traffic_sign
7776782759,amenity,waste_disposal,regular
7776782760,amenity,waste_disposal,regular
7776782761,amenity,waste_disposal,regular
7776782762,amenity,waste_disposal,regular
7776782763,amenity,waste_disposal,regular
7776782764,amenity,waste_disposal,regular
7776782765,amenity,waste_disposal,regular
7776782766,amenity,waste_disposal,regular
7776782767,amenity,waste_disposal,regular
7776782768,amenity,waste_disposal,regular
7776782769,amenity,waste_disposal,regular
7776782773,amenity,waste_disposal,regular
7776782774,amenity,waste_disposal,regular
7776782775,amenity,waste_disposal,regular
7776782776,amenity,waste_disposal,regular
7777099485,amenity,waste_disposal,regular
7777099490,amenity,waste_disposal,regular
7777099491,amenity,waste_disposal,regular
7777099492,amenity,waste_disposal,regular
7777099493,amenity,waste_disposal,regular
7777099494,amenity,waste_disposal,regular
7777099495,amenity,waste_disposal,regular
7777099496,amenity,waste_disposal,regular
7777099497,amenity,waste_disposal,regular
7777099498,amenity,waste_disposal,regular
7777099499,amenity,waste_disposal,regular
7777099500,amenity,waste_disposal,regular
7777099501,amenity,waste_disposal,regular
7777099502,amenity,waste_disposal,regular
7777099503,amenity,waste_disposal,regular
7777099504,amenity,waste_disposal,regular
7777099505,amenity,waste_disposal,regular
7777099506,amenity,waste_disposal,regular
7777099507,amenity,waste_disposal,regular
7777099508,amenity,waste_disposal,regular
7777099509,amenity,waste_disposal,regular
7777099510,amenity,waste_disposal,regular
7777099511,amenity,waste_disposal,regular
7777099512,amenity,waste_disposal,regular
7777099513,amenity,waste_disposal,regular
7777099514,amenity,waste_disposal,regular
7777099515,direction,forward,regular
7777099515,highway,stop,regular
7777099516,traffic_sign,yes,regular
7777099516,direction,forward,traffic_sign
7777099519,amenity,waste_disposal,regular
7777099520,amenity,waste_disposal,regular
7777099521,amenity,waste_disposal,regular
7777099525,amenity,waste_disposal,regular
7777099526,amenity,waste_disposal,regular
7777099527,amenity,waste_disposal,regular
7777099528,amenity,waste_disposal,regular
7777099529,amenity,waste_disposal,regular
7777099530,amenity,waste_disposal,regular
7777099531,amenity,waste_disposal,regular
7777099532,amenity,waste_disposal,regular
7777099533,amenity,waste_disposal,regular
7777099534,amenity,waste_disposal,regular
7777099535,direction,backward,regular
7777099535,highway,stop,regular
7777099536,amenity,waste_disposal,regular
7777099537,direction,backward,regular
7777099537,highway,stop,regular
7777099545,amenity,waste_disposal,regular
7777099546,amenity,waste_disposal,regular
7777099547,amenity,waste_disposal,regular
7777099548,amenity,waste_disposal,regular
7777099549,amenity,waste_disposal,regular
7777099550,amenity,waste_disposal,regular
7777099551,amenity,waste_disposal,regular
7777099552,amenity,waste_disposal,regular
7777099553,amenity,waste_disposal,regular
7777099554,amenity,waste_disposal,regular
7777099555,amenity,waste_disposal,regular
7777099556,amenity,waste_disposal,regular
7777099557,amenity,waste_disposal,regular
7777099558,amenity,waste_disposal,regular
7777099559,amenity,waste_disposal,regular
7777099560,amenity,waste_disposal,regular
7777099561,amenity,waste_disposal,regular
7777099562,amenity,waste_disposal,regular
7777099563,amenity,waste_disposal,regular
7777099564,amenity,waste_disposal,regular
7777099578,amenity,waste_disposal,regular
7777099579,direction,backward,regular
7777099579,highway,stop,regular
7777099586,amenity,waste_disposal,regular
7777099587,amenity,waste_disposal,regular
7777099588,amenity,waste_disposal,regular
7777164725,highway,crossing,regular
7777164731,traffic_sign,yes,regular
7777164731,direction,forward,traffic_sign
7777164742,highway,crossing,regular
7777164760,city,Apache Junction,addr
7777164760,housenumber,1075,addr
7777164760,postcode,85119,addr
7777164760,state,AZ,addr
7777164760,street,South Idaho Road,addr
7777164760,unit,108,addr
7777164760,amenity,place_of_worship,regular
7777164760,facebook,https://www.facebook.com/tableofgrace.info/,regular
7777164760,name,Table of Grace Christian Church,regular
7777164760,opening_hours,Sa 16:00+; Su 10:00+,regular
7777164760,phone,+1 480 671 6700,regular
7777164760,religion,christian,regular
7777164760,website,http://tableofgrace.info/,regular
7777164761,city,Apache Junction,addr
7777164761,housenumber,1075,addr
7777164761,postcode,85119,addr
7777164761,state,AZ,addr
7777164761,street,South Idaho Road,addr
7777164761,unit,108,addr
7777164761,amenity,cafe,regular
7777164761,name,Table of Grace,regular
7777164761,website,http://tableofgrace.info/cafe/,regular
7777164762,city,Apache Junction,addr
7777164762,housenumber,1075,addr
7777164762,postcode,85119,addr
7777164762,state,AZ,addr
7777164762,street,South Idaho Road,addr
7777164762,unit,106B,addr
7777164762,name,Clear Title Agency of Arizona,regular
7777164762,office,title_company,regular
7777164762,phone,+1 480 278 8475,regular
7777164762,website,https://www.cleartitleaz.com/apache-junction-title/,regular
7777164763,city,Apache Junction,addr
7777164763,housenumber,1075,addr
7777164763,postcode,85119,addr
7777164763,state,AZ,addr
7777164763,street,South Idaho Road,addr
7777164763,unit,106A,addr
7777164763,name,Academy Mortgage Corporation,regular
7777164763,office,mortgage,regular
7777164763,website,https://academymortgage.com/about-us/branches/apachejunction,regular
7777164774,city,Apache Junction,addr
7777164774,housenumber,1075,addr
7777164774,postcode,85119,addr
7777164774,state,AZ,addr
7777164774,street,South Idaho Road,addr
7777164774,unit,105B,addr
7777164774,email,imageeyecareaz@gmail.com,regular
7777164774,fax,+1 480 380 0791,regular
7777164774,name,Image Eyecare,regular
7777164774,opening_hours,"Mo-Th 09:00-17:00, Tu 09:00-18:00; Fr 09:00-16:00",regular
7777164774,phone,+1 480 380 5116,regular
7777164774,shop,optician,regular
7777164774,website,http://www.imageeyecareaz.net/,regular
7777164775,city,Apache Junction,addr
7777164775,housenumber,1075,addr
7777164775,postcode,85119,addr
7777164775,state,AZ,addr
7777164775,street,South Idaho Road,addr
7777164775,unit,105A,addr
7777164776,city,Apache Junction,addr
7777164776,housenumber,1075,addr
7777164776,postcode,85119,addr
7777164776,state,AZ,addr
7777164776,street,South Idaho Road,addr
7777164776,unit,104,addr
7777164776,entrance,yes,regular
7777164776,name,Western Lifestyle Realty,regular
7777164776,office,estate_agent,regular
7777164776,phone,+1 480 982 5537,regular
7777164776,website,http://www.westernlifestylerealty.com/,regular
7777164777,city,Apache Junction,addr
7777164777,housenumber,1075,addr
7777164777,postcode,85119,addr
7777164777,state,AZ,addr
7777164777,street,South Idaho Road,addr
7777164777,unit,103,addr
7777164777,entrance,yes,regular
7777164777,name,Bass Addict Tackle,regular
7777164777,opening_hours,"Mo-Fr 07:00-17:00, Sa 08:00-12:00; 11:30-13:00 off",regular
7777164777,phone,+1 480 242 3862,regular
7777164777,shop,fishing,regular
7777164777,website,https://bassaddicttackle.com/,regular
7777164778,city,Apache Junction,addr
7777164778,housenumber,1075,addr
7777164778,postcode,85119,addr
7777164778,state,AZ,addr
7777164778,street,South Idaho Road,addr
7777164778,unit,102,addr
7777164779,city,Apache Junction,addr
7777164779,housenumber,1075,addr
7777164779,postcode,85119,addr
7777164779,state,AZ,addr
7777164779,street,South Idaho Road,addr
7777164779,unit,101,addr
7777164779,entrance,yes,regular
7777164779,facebook,https://www.facebook.com/ApacheJunctionFlowers,regular
7777164779,name,Apache Junction Flowers,regular
7777164779,phone,+1 480 982 1851,regular
7777164779,shop,florist,regular
7777164779,website,http://apachejunctionflowers.com/,regular
7777164780,amenity,waste_disposal,regular
7777164781,city,Apache Junction,addr
7777164781,housenumber,1075,addr
7777164781,postcode,85119,addr
7777164781,state,AZ,addr
7777164781,street,South Idaho Road,addr
7777164781,unit,202,addr
7777164781,brand,Coldwell Banker,regular
7777164781,wikidata,Q738853,brand
7777164781,wikipedia,en:Coldwell Banker,brand
7777164781,name,Coldwell Banker,regular
7777164781,office,estate_agent,regular
7777186492,city,Apache Junction,addr
7777186492,housenumber,1075,addr
7777186492,postcode,85119,addr
7777186492,state,AZ,addr
7777186492,street,South Idaho Road,addr
7777186492,unit,214,addr
7777186492,facebook,https://www.facebook.com/Apache-Tails-Pet-Salon-189418121131394/,regular
7777186492,name,Apache Tails Pet Salon,regular
7777186492,opening_hours,Mo 07:30-15:00; Tu-Sa 07:30-16:00,regular
7777186492,phone,+1-480-671-7099,regular
7777186492,shop,pet_groomer,regular
7777186492,website,https://www.apachetailspetsalons.com/,regular
7777186493,city,Apache Junction,addr
7777186493,housenumber,1075,addr
7777186493,postcode,85119,addr
7777186493,state,AZ,addr
7777186493,street,South Idaho Road,addr
7777186493,unit,213,addr
7777186494,city,Apache Junction,addr
7777186494,housenumber,1075,addr
7777186494,postcode,85119,addr
7777186494,state,AZ,addr
7777186494,street,South Idaho Road,addr
7777186494,unit,210,addr
7777186494,healthcare,physiotherapist,regular
7777186494,name,Continuum Wellness,regular
7777186494,opening_hours,"Mo,We,Fr 07:00-18:00; Tu,Th 07:00-11:00",regular
7777186494,phone,+1 480 983 0877,regular
7777186494,website,https://continuumwellness.com/,regular
7777186495,city,Apache Junction,addr
7777186495,housenumber,1075,addr
7777186495,postcode,85119,addr
7777186495,state,AZ,addr
7777186495,street,South Idaho Road,addr
7777186495,unit,210B,addr
7777186495,name,Massage Care,regular
7777186495,phone,+1 480 695 3305,regular
7777186495,shop,massage,regular
7777186495,website,http://massagecare.com/,regular
7777186496,city,Apache Junction,addr
7777186496,housenumber,1075,addr
7777186496,postcode,85119,addr
7777186496,state,AZ,addr
7777186496,street,South Idaho Road,addr
7777186496,unit,206,addr
7777186496,healthcare,clinic,regular
7777186496,speciality,paediatrics,healthcare
7777186496,name,Banner Children's Banner Health Clinic,regular
7777186496,opening_hours,Mo-Fr 08:00-17:00,regular
7777186496,phone,+1 480 827 5005,regular
7777186496,website,https://www.bannerhealth.com/locations/apache-junction/banner-childrens-banner-health-clinic-idaho,regular
7777186497,direction,forward,regular
7777186497,highway,stop,regular
7777186506,direction,backward,regular
7777186506,highway,stop,regular
7777186507,direction,backward,regular
7777186507,highway,stop,regular
7777186525,amenity,waste_disposal,regular
7777186526,amenity,waste_disposal,regular
7777186527,amenity,waste_disposal,regular
7777186528,amenity,waste_disposal,regular
7777186529,amenity,waste_disposal,regular
7777186530,amenity,waste_disposal,regular
7777186531,amenity,waste_disposal,regular
7777186536,highway,crossing,regular
7777186537,amenity,waste_disposal,regular
7778752286,barrier,gate,regular
7778752335,ford,yes,regular
7778763090,barrier,gate,regular
7779921985,traffic_sign,yes,regular
7779921985,direction,forward,traffic_sign
7779921996,highway,traffic_signals,regular
7779921996,traffic_signals,signal,regular
7779922002,crossing,traffic_signals,regular
7779922002,highway,crossing,regular
7779922003,crossing,traffic_signals,regular
7779922003,highway,crossing,regular
7779922004,crossing,traffic_signalsSouth_Meridian_Drive,regular
7779922004,highway,crossing,regular
7779922005,crossing,traffic_signalsSouth_Meridian_Drive,regular
7779922005,highway,crossing,regular
7779922006,crossing,traffic_signalsSouth_Meridian_Drive,regular
7779922006,highway,crossing,regular
7779922034,amenity,waste_disposal,regular
7779922035,amenity,waste_disposal,regular
7779922038,amenity,waste_disposal,regular
7779922039,amenity,waste_disposal,regular
7779922047,direction,forward,regular
7779922047,highway,stop,regular
7780007774,direction,backward,regular
7780007774,highway,stop,regular
7780007775,amenity,waste_disposal,regular
7780007776,amenity,waste_disposal,regular
7780007777,amenity,waste_disposal,regular
7780007778,amenity,waste_disposal,regular
7780007779,amenity,waste_disposal,regular
7780007780,direction,forward,regular
7780007780,highway,stop,regular
